,Barclays Bank Ireland Frankfurt Branch,BARCDEFFXXX,,,50310400,,
,Barclays Bank Ireland Hamburg Branch,BARCDEHAXXX,,,20130600,,
,Bausparkasse Mainz,BKMZDE51XXX,,,55020100,,
,Bausparkasse Schwäbisch Hall,BSHHDE61XXX,,,62220000,,
,Bayerische Landesbank,BYLADEMMXXX,,,70050000,,
,Bayerische Landesbank,BYLADEMMXXX,,,76050000,,
,BBBank,GENODE61BBB,,,66090800,,
,Bensberger Bank,GENODED1BGL,,,37062124,,
,Berkheimer Bank,GENODES1BHB,,,60069927,,
,Berlin Hyp,BHYPDEB2XXX,,,10030200,,
,Berliner Volksbank,BEVODEBBXXX,,,10090000,,
,Bernhauser Bank,GENODES1BBF,,,61262345,,
,Bethmann Bank,DELBDE33XXX,,,50120383,,
,Bezirkssparkasse Reichenau,SOLADES1REN,,,69051410,,
,BfW - Bank für Wohnungswirtschaft,BFWODE71XXX,,,70011400,,
,BHF-BANK,BHFBDEFF100,,,10020200,,
,BHF-BANK,BHFBDEFF200,,,20120200,,
,BHF-BANK,BHFBDEFF250,,,25020200,,
,BHF-BANK,BHFBDEFF300,,,30020500,,
,BHF-BANK,BHFBDEFF510,,,51020000,,
,BHF-BANK,BHFBDEFF550,,,55020000,,
,BHF-BANK,BHFBDEFF600,,,60120200,,
,BHF-BANK,BHFBDEFF700,,,70220200,,
,BHW Bausparkasse,BHWBDE2HXXX,,,25410200,,
,BMW Bank,BMWBDEMUXXX,,,70220300,,
,BNP Paribas Ndl. Deutschland former VON ESSEN Bank,VONEDE33BLN,,,10120800,,
,BNP Paribas Ndl. Deutschland former VON ESSEN Bank,VONEDE33BRA,,,27010200,,
,BNP Paribas Ndl. Deutschland former VON ESSEN BANK,VONEDE33XXX,,,36010200,,
,BNP Paribas Ndl. Deutschland former VON ESSEN Bank,VONEDE33STG,,,60020300,,
,BNP Paribas Niederlassung Deutschland,BNPADEFFXXX,,,37010600,,
,BNP Paribas Niederlassung Deutschland,BNPADEFFXXX,,,37010699,,
,BNP Paribas Niederlassung Deutschland,BNPADEFFXXX,,,51210600,,
